STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE,TIME,OBS,DATE,VALUE,DATA_FLAG,UNITS
SHA,D,15,STORAGE,20210903,0,20210903,0,1208205,AF,
SHA,D,15,STORAGE,20210904,0,20210904,0,1201723,AF,
SHA,D,15,STORAGE,20210905,0,20210905,0,1194782,AF,
SHA,D,15,STORAGE,20210906,0,20210906,0,1186057,AF,
SHA,D,15,STORAGE,20210907,0,20210907,0,1179772,AF,
SHA,D,15,STORAGE,20210908,0,20210908,0,1174490,AF,
SHA,D,15,STORAGE,20210909,0,20210909,0,1169449,AF,
SHA,D,15,STORAGE,20210910,0,20210910,0,1163566,AF,
SHA,D,15,STORAGE,20210911,0,20210911,0,1159485,AF,
SHA,D,15,STORAGE,20210912,0,20210912,0,1154930,AF,
SHA,D,15,STORAGE,20210913,0,20210913,0,1152904,AF,
SHA,D,15,STORAGE,20210914,0,20210914,0,1147898,AF,
SHA,D,15,STORAGE,20210915,0,20210915,0,1143137,AF,
SHA,D,15,STORAGE,20210916,0,20210916,0,1138404,AF,
SHA,D,15,STORAGE,20210917,0,20210917,0,1134264,AF,
SHA,D,15,STORAGE,20210918,0,20210918,0,1127788,AF,
SHA,D,15,STORAGE,20210919,0,20210919,0,1121445,AF,
SHA,D,15,STORAGE,20210920,0,20210920,0,1115724,AF,
SHA,D,15,STORAGE,20210921,0,20210921,0,1111061,AF,
SHA,D,15,STORAGE,20210922,0,20210922,0,1108266,AF,
SHA,D,15,STORAGE,20210923,0,20210923,0,1104678,AF,
SHA,D,15,STORAGE,20210924,0,20210924,0,1100396,AF,
SHA,D,15,STORAGE,20210925,0,20210925,0,1097387,AF,
SHA,D,15,STORAGE,20210926,0,20210926,0,1092331,AF,
SHA,D,15,STORAGE,20210927,0,20210927,0,1087966,AF,
SHA,D,15,STORAGE,20210928,0,20210928,0,1081791,AF,
SHA,D,15,STORAGE,20210929,0,20210929,0,1076888,AF,
SHA,D,15,STORAGE,20210930,0,20210930,0,1074380,AF,
SHA,D,15,STORAGE,20211001,0,20211001,0,1069512,AF,
SHA,D,15,STORAGE,20211002,0,20211002,0,1064079,AF,
SHA,D,15,STORAGE,20211003,0,20211003,0,1058116,AF,
SHA,D,15,STORAGE,20211004,0,20211004,0,1052949,AF,
SHA,D,15,STORAGE,20211005,0,20211005,0,1048814,AF,
SHA,D,15,STORAGE,20211006,0,20211006,0,1045358,AF,
SHA,D,15,STORAGE,20211007,0,20211007,0,1040343,AF,
SHA,D,15,STORAGE,20211008,0,20211008,0,1035695,AF,
SHA,D,15,STORAGE,20211009,0,20211009,0,1030604,AF,
SHA,D,15,STORAGE,20211010,0,20211010,0,1025104,AF,
SHA,D,15,STORAGE,20211011,0,20211011,0,1018296,AF,
SHA,D,15,STORAGE,20211012,0,20211012,0,1012736,AF,
SHA,D,15,STORAGE,20211013,0,20211013,0,1007505,AF,
SHA,D,15,STORAGE,20211014,0,20211014,0,1002420,AF,
SHA,D,15,STORAGE,20211015,0,20211015,0,998850,AF,
SHA,D,15,STORAGE,20211016,0,20211016,0,995722,AF,
SHA,D,15,STORAGE,20211017,0,20211017,0,988207,AF,
SHA,D,15,STORAGE,20211018,0,20211018,0,981905,AF,
SHA,D,15,STORAGE,20211019,0,20211019,0,974031,AF,
SHA,D,15,STORAGE,20211020,0,20211020,0,970330,AF,
SHA,D,15,STORAGE,20211021,0,20211021,0,967370,AF,
SHA,D,15,STORAGE,20211022,0,20211022,0,970859,AF,
SHA,D,15,STORAGE,20211023,0,20211023,0,971493,AF,
SHA,D,15,STORAGE,20211024,0,20211024,0,988851,AF,
SHA,D,15,STORAGE,20211025,0,20211025,0,1001122,AF,
SHA,D,15,STORAGE,20211026,0,20211026,0,1004043,AF,
SHA,D,15,STORAGE,20211027,0,20211027,0,1005449,AF,
SHA,D,15,STORAGE,20211028,0,20211028,0,1005017,AF,
SHA,D,15,STORAGE,20211029,0,20211029,0,1006315,AF,
SHA,D,15,STORAGE,20211030,0,20211030,0,1005125,AF,
SHA,D,15,STORAGE,20211031,0,20211031,0,1001988,AF,
SHA,D,15,STORAGE,20211101,0,20211101,0,1002745,AF,
SHA,D,15,STORAGE,20211102,0,20211102,0,1009684,AF,
SHA,D,15,STORAGE,20211103,0,20211103,0,1012082,AF,
SHA,D,15,STORAGE,20211104,0,20211104,0,1020161,AF,
SHA,D,15,STORAGE,20211105,0,20211105,0,1027191,AF,
SHA,D,15,STORAGE,20211106,0,20211106,0,1033260,AF,
SHA,D,15,STORAGE,20211107,0,20211107,0,1036691,AF,
SHA,D,15,STORAGE,20211108,0,20211108,0,1043686,AF,
SHA,D,15,STORAGE,20211109,0,20211109,0,1054184,AF,
SHA,D,15,STORAGE,20211110,0,20211110,0,1066795,AF,
SHA,D,15,STORAGE,20211111,0,20211111,0,1073021,AF,
SHA,D,15,STORAGE,20211112,0,20211112,0,1078599,AF,
SHA,D,15,STORAGE,20211113,0,20211113,0,1083160,AF,
SHA,D,15,STORAGE,20211114,0,20211114,0,1087621,AF,
SHA,D,15,STORAGE,20211115,0,20211115,0,1090952,AF,
SHA,D,15,STORAGE,20211116,0,20211116,0,1096237,AF,
SHA,D,15,STORAGE,20211117,0,20211117,0,1099702,AF,
SHA,D,15,STORAGE,20211118,0,20211118,0,1104331,AF,
SHA,D,15,STORAGE,20211119,0,20211119,0,1106993,AF,
SHA,D,15,STORAGE,20211120,0,20211120,0,1109429,AF,
SHA,D,15,STORAGE,20211121,0,20211121,0,1112110,AF,
SHA,D,15,STORAGE,20211122,0,20211122,0,1114559,AF,
SHA,D,15,STORAGE,20211123,0,20211123,0,1111411,AF,
SHA,D,15,STORAGE,20211124,0,20211124,0,1111877,AF,
SHA,D,15,STORAGE,20211125,0,20211125,0,1113626,AF,
SHA,D,15,STORAGE,20211126,0,20211126,0,1114675,AF,
SHA,D,15,STORAGE,20211127,0,20211127,0,1115724,AF,
SHA,D,15,STORAGE,20211128,0,20211128,0,1116074,AF,
SHA,D,15,STORAGE,20211129,0,20211129,0,1116541,AF,
SHA,D,15,STORAGE,20211130,0,20211130,0,1117240,AF,
SHA,D,15,STORAGE,20211201,0,20211201,0,1117940,AF,
SHA,D,15,STORAGE,20211202,0,20211202,0,1121093,AF,
SHA,D,15,STORAGE,20211203,0,20211203,0,1119805,AF,
SHA,D,15,STORAGE,20211204,0,20211204,0,1116774,AF,
SHA,D,15,STORAGE,20211205,0,20211205,0,1114092,AF,
SHA,D,15,STORAGE,20211206,0,20211206,0,1114908,AF,
SHA,D,15,STORAGE,20211207,0,20211207,0,1118989,AF,
SHA,D,15,STORAGE,20211208,0,20211208,0,1117007,AF,
SHA,D,15,STORAGE,20211209,0,20211209,0,1119222,AF,
SHA,D,15,STORAGE,20211210,0,20211210,0,1120975,AF,
SHA,D,15,STORAGE,20211211,0,20211211,0,1119805,AF,
SHA,D,15,STORAGE,20211212,0,20211212,0,1125321,AF,
SHA,D,15,STORAGE,20211213,0,20211213,0,1145634,AF,
SHA,D,15,STORAGE,20211214,0,20211214,0,1159364,AF,
SHA,D,15,STORAGE,20211215,0,20211215,0,1174850,AF,
SHA,D,15,STORAGE,20211216,0,20211216,0,1188113,AF,
SHA,D,15,STORAGE,20211217,0,20211217,0,1199653,AF,
SHA,D,15,STORAGE,20211218,0,20211218,0,1206243,AF,
SHA,D,15,STORAGE,20211219,0,20211219,0,1210781,AF,
SHA,D,15,STORAGE,20211220,0,20211220,0,1217410,AF,
SHA,D,15,STORAGE,20211221,0,20211221,0,1223833,AF,
SHA,D,15,STORAGE,20211222,0,20211222,0,1230888,AF,
SHA,D,15,STORAGE,20211223,0,20211223,0,1244846,AF,
SHA,D,15,STORAGE,20211224,0,20211224,0,1258786,AF,
SHA,D,15,STORAGE,20211225,0,20211225,0,1276900,AF,
SHA,D,15,STORAGE,20211226,0,20211226,0,1289167,AF,
SHA,D,15,STORAGE,20211227,0,20211227,0,1301130,AF,
SHA,D,15,STORAGE,20211228,0,20211228,0,1311354,AF,
SHA,D,15,STORAGE,20211229,0,20211229,0,1319409,AF,
SHA,D,15,STORAGE,20211230,0,20211230,0,1325288,AF,
SHA,D,15,STORAGE,20211231,0,20211231,0,1331300,AF,
SHA,D,15,STORAGE,20220101,0,20220101,0,1335247,AF,
SHA,D,15,STORAGE,20220102,0,20220102,0,1340246,AF,
SHA,D,15,STORAGE,20220103,0,20220103,0,1350287,AF,
SHA,D,15,STORAGE,20220104,0,20220104,0,1369444,AF,
SHA,D,15,STORAGE,20220105,0,20220105,0,1389348,AF,
SHA,D,15,STORAGE,20220106,0,20220106,0,1407398,AF,
SHA,D,15,STORAGE,20220107,0,20220107,0,1429584,AF,
SHA,D,15,STORAGE,20220108,0,20220108,0,1461366,AF,
SHA,D,15,STORAGE,20220109,0,20220109,0,1483623,AF,
SHA,D,15,STORAGE,20220110,0,20220110,0,1499445,AF,
SHA,D,15,STORAGE,20220111,0,20220111,0,1513671,AF,
SHA,D,15,STORAGE,20220112,0,20220112,0,1521813,AF,
SHA,D,15,STORAGE,20220113,0,20220113,0,1530722,AF,
SHA,D,15,STORAGE,20220114,0,20220114,0,1537338,AF,
SHA,D,15,STORAGE,20220115,0,20220115,0,1546167,AF,
SHA,D,15,STORAGE,20220116,0,20220116,0,1552396,AF,
SHA,D,15,STORAGE,20220117,0,20220117,0,1560118,AF,
SHA,D,15,STORAGE,20220118,0,20220118,0,1567998,AF,
SHA,D,15,STORAGE,20220119,0,20220119,0,1575037,AF,
SHA,D,15,STORAGE,20220120,0,20220120,0,1579876,AF,
SHA,D,15,STORAGE,20220121,0,20220121,0,1586955,AF,
SHA,D,15,STORAGE,20220122,0,20220122,0,1591236,AF,
SHA,D,15,STORAGE,20220123,0,20220123,0,1594484,AF,
SHA,D,15,STORAGE,20220124,0,20220124,0,1598488,AF,
SHA,D,15,STORAGE,20220125,0,20220125,0,1602351,AF,
SHA,D,15,STORAGE,20220126,0,20220126,0,1605026,AF,
SHA,D,15,STORAGE,20220127,0,20220127,0,1606511,AF,
SHA,D,15,STORAGE,20220128,0,20220128,0,1610523,AF,
SHA,D,15,STORAGE,20220129,0,20220129,0,1615010,AF,
SHA,D,15,STORAGE,20220130,0,20220130,0,1618599,AF,
SHA,D,15,STORAGE,20220131,0,20220131,0,1621440,AF,
SHA,D,15,STORAGE,20220201,0,20220201,0,1624581,AF,
SHA,D,15,STORAGE,20220202,0,20220202,0,1627585,AF,
SHA,D,15,STORAGE,20220203,0,20220203,0,1631197,AF,
SHA,D,15,STORAGE,20220204,0,20220204,0,1634358,AF,
SHA,D,15,STORAGE,20220205,0,20220205,0,1637218,AF,
SHA,D,15,STORAGE,20220206,0,20220206,0,1640832,AF,
SHA,D,15,STORAGE,20220207,0,20220207,0,1643710,AF,
SHA,D,15,STORAGE,20220208,0,20220208,0,1645983,AF,
SHA,D,15,STORAGE,20220209,0,20220209,0,1648104,AF,
SHA,D,15,STORAGE,20220210,0,20220210,0,1650982,AF,
SHA,D,15,STORAGE,20220211,0,20220211,0,1654163,AF,
SHA,D,15,STORAGE,20220212,0,20220212,0,1657355,AF,
SHA,D,15,STORAGE,20220213,0,20220213,0,1660100,AF,
SHA,D,15,STORAGE,20220214,0,20220214,0,1663606,AF,
SHA,D,15,STORAGE,20220215,0,20220215,0,1668638,AF,
SHA,D,15,STORAGE,20220216,0,20220216,0,1677984,AF,
SHA,D,15,STORAGE,20220217,0,20220217,0,1681973,AF,
SHA,D,15,STORAGE,20220218,0,20220218,0,1679979,AF,
SHA,D,15,STORAGE,20220219,0,20220219,0,1680439,AF,
SHA,D,15,STORAGE,20220220,0,20220220,0,1679058,AF,
SHA,D,15,STORAGE,20220221,0,20220221,0,1680592,AF,
SHA,D,15,STORAGE,20220222,0,20220222,0,1680132,AF,
SHA,D,15,STORAGE,20220223,0,20220223,0,1683201,AF,
SHA,D,15,STORAGE,20220224,0,20220224,0,1684889,AF,
SHA,D,15,STORAGE,20220225,0,20220225,0,1686270,AF,
SHA,D,15,STORAGE,20220226,0,20220226,0,1688741,AF,
SHA,D,15,STORAGE,20220227,0,20220227,0,1689513,AF,
SHA,D,15,STORAGE,20220228,0,20220228,0,1689822,AF,
SHA,D,15,STORAGE,20220301,0,20220301,0,1691675,AF,
SHA,D,15,STORAGE,20220302,0,20220302,0,1692910,AF,
SHA,D,15,STORAGE,20220303,0,20220303,0,1694300,AF,
SHA,D,15,STORAGE,20220304,0,20220304,0,1696154,AF,
SHA,D,15,STORAGE,20220305,0,20220305,0,1697698,AF,
SHA,D,15,STORAGE,20220306,0,20220306,0,1699242,AF,
SHA,D,15,STORAGE,20220307,0,20220307,0,1701250,AF,
SHA,D,15,STORAGE,20220308,0,20220308,0,1703112,AF,
SHA,D,15,STORAGE,20220309,0,20220309,0,1704821,AF,
SHA,D,15,STORAGE,20220310,0,20220310,0,1704355,AF,
SHA,D,15,STORAGE,20220311,0,20220311,0,1706065,AF,
SHA,D,15,STORAGE,20220312,0,20220312,0,1707619,AF,
SHA,D,15,STORAGE,20220313,0,20220313,0,1707930,AF,
SHA,D,15,STORAGE,20220314,0,20220314,0,1708396,AF,
SHA,D,15,STORAGE,20220315,0,20220315,0,1709795,AF,
SHA,D,15,STORAGE,20220316,0,20220316,0,1711194,AF,
SHA,D,15,STORAGE,20220317,0,20220317,0,1712592,AF,
SHA,D,15,STORAGE,20220318,0,20220318,0,1714147,AF,
SHA,D,15,STORAGE,20220319,0,20220319,0,1713525,AF,
SHA,D,15,STORAGE,20220320,0,20220320,0,1715390,AF,
SHA,D,15,STORAGE,20220321,0,20220321,0,1716789,AF,
SHA,D,15,STORAGE,20220322,0,20220322,0,1718497,AF,
SHA,D,15,STORAGE,20220323,0,20220323,0,1720827,AF,
SHA,D,15,STORAGE,20220324,0,20220324,0,1722535,AF,
SHA,D,15,STORAGE,20220325,0,20220325,0,1724399,AF,
SHA,D,15,STORAGE,20220326,0,20220326,0,1725952,AF,
SHA,D,15,STORAGE,20220327,0,20220327,0,1727971,AF,
SHA,D,15,STORAGE,20220328,0,20220328,0,1729990,AF,
SHA,D,15,STORAGE,20220329,0,20220329,0,1732319,AF,
SHA,D,15,STORAGE,20220330,0,20220330,0,1733254,AF,
SHA,D,15,STORAGE,20220331,0,20220331,0,1735129,AF,
SHA,D,15,STORAGE,20220401,0,20220401,0,1736379,AF,
SHA,D,15,STORAGE,20220402,0,20220402,0,1737004,AF,
SHA,D,15,STORAGE,20220403,0,20220403,0,1738098,AF,
SHA,D,15,STORAGE,20220404,0,20220404,0,1739817,AF,
SHA,D,15,STORAGE,20220405,0,20220405,0,1739348,AF,
SHA,D,15,STORAGE,20220406,0,20220406,0,1738879,AF,
SHA,D,15,STORAGE,20220407,0,20220407,0,1739817,AF,
SHA,D,15,STORAGE,20220408,0,20220408,0,1741379,AF,
SHA,D,15,STORAGE,20220409,0,20220409,0,1741536,AF,
SHA,D,15,STORAGE,20220410,0,20220410,0,1741067,AF,
SHA,D,15,STORAGE,20220411,0,20220411,0,1739973,AF,
SHA,D,15,STORAGE,20220412,0,20220412,0,1741379,AF,
SHA,D,15,STORAGE,20220413,0,20220413,0,1744348,AF,
SHA,D,15,STORAGE,20220414,0,20220414,0,1748726,AF,
SHA,D,15,STORAGE,20220415,0,20220415,0,1748883,AF,
SHA,D,15,STORAGE,20220416,0,20220416,0,1752343,AF,
SHA,D,15,STORAGE,20220417,0,20220417,0,1753601,AF,
SHA,D,15,STORAGE,20220418,0,20220418,0,1758476,AF,
SHA,D,15,STORAGE,20220419,0,20220419,0,1762879,AF,
SHA,D,15,STORAGE,20220420,0,20220420,0,1769200,AF,
SHA,D,15,STORAGE,20220421,0,20220421,0,1774422,AF,
SHA,D,15,STORAGE,20220422,0,20220422,0,1782667,AF,
SHA,D,15,STORAGE,20220423,0,20220423,0,1784259,AF,
SHA,D,15,STORAGE,20220424,0,20220424,0,1789673,AF,
SHA,D,15,STORAGE,20220425,0,20220425,0,1791425,AF,
SHA,D,15,STORAGE,20220426,0,20220426,0,1793654,AF,
SHA,D,15,STORAGE,20220427,0,20220427,0,1797966,AF,
SHA,D,15,STORAGE,20220428,0,20220428,0,1802452,AF,
SHA,D,15,STORAGE,20220429,0,20220429,0,1805817,AF,
SHA,D,15,STORAGE,20220430,0,20220430,0,1808220,AF,
SHA,D,15,STORAGE,20220501,0,20220501,0,1809341,AF,
SHA,D,15,STORAGE,20220502,0,20220502,0,1809502,AF,
SHA,D,15,STORAGE,20220503,0,20220503,0,1810623,AF,
SHA,D,15,STORAGE,20220504,0,20220504,0,1812389,AF,
SHA,D,15,STORAGE,20220505,0,20220505,0,1818999,AF,
SHA,D,15,STORAGE,20220506,0,20220506,0,1817386,AF,
SHA,D,15,STORAGE,20220507,0,20220507,0,1816419,AF,
SHA,D,15,STORAGE,20220508,0,20220508,0,1816097,AF,
SHA,D,15,STORAGE,20220509,0,20220509,0,1821095,AF,
SHA,D,15,STORAGE,20220510,0,20220510,0,1821256,AF,
SHA,D,15,STORAGE,20220511,0,20220511,0,1820450,AF,
SHA,D,15,STORAGE,20220512,0,20220512,0,1821095,AF,
SHA,D,15,STORAGE,20220513,0,20220513,0,1822384,AF,
SHA,D,15,STORAGE,20220514,0,20220514,0,1824480,AF,
SHA,D,15,STORAGE,20220515,0,20220515,0,1823997,AF,
SHA,D,15,STORAGE,20220516,0,20220516,0,1823190,AF,
SHA,D,15,STORAGE,20220517,0,20220517,0,1822707,AF,
SHA,D,15,STORAGE,20220518,0,20220518,0,1822546,AF,
SHA,D,15,STORAGE,20220519,0,20220519,0,1822062,AF,
SHA,D,15,STORAGE,20220520,0,20220520,0,1827221,AF,
SHA,D,15,STORAGE,20220521,0,20220521,0,1827221,AF,
SHA,D,15,STORAGE,20220522,0,20220522,0,1825609,AF,
SHA,D,15,STORAGE,20220523,0,20220523,0,1822707,AF,
SHA,D,15,STORAGE,20220524,0,20220524,0,1820933,AF,
SHA,D,15,STORAGE,20220525,0,20220525,0,1819160,AF,
SHA,D,15,STORAGE,20220526,0,20220526,0,1819482,AF,
SHA,D,15,STORAGE,20220527,0,20220527,0,1818193,AF,
SHA,D,15,STORAGE,20220528,0,20220528,0,1818354,AF,
SHA,D,15,STORAGE,20220529,0,20220529,0,1815936,AF,
SHA,D,15,STORAGE,20220530,0,20220530,0,1815129,AF,
SHA,D,15,STORAGE,20220531,0,20220531,0,1815129,AF,
SHA,D,15,STORAGE,20220601,0,20220601,0,1815774,AF,
SHA,D,15,STORAGE,20220602,0,20220602,0,1818354,AF,
SHA,D,15,STORAGE,20220603,0,20220603,0,1815452,AF,
SHA,D,15,STORAGE,20220604,0,20220604,0,1816097,AF,
SHA,D,15,STORAGE,20220605,0,20220605,0,1817870,AF,
SHA,D,15,STORAGE,20220606,0,20220606,0,1815129,AF,
SHA,D,15,STORAGE,20220607,0,20220607,0,1812711,AF,
SHA,D,15,STORAGE,20220608,0,20220608,0,1811104,AF,
SHA,D,15,STORAGE,20220609,0,20220609,0,1810623,AF,
SHA,D,15,STORAGE,20220610,0,20220610,0,1809341,AF,
SHA,D,15,STORAGE,20220611,0,20220611,0,1809021,AF,
SHA,D,15,STORAGE,20220612,0,20220612,0,1809662,AF,
SHA,D,15,STORAGE,20220613,0,20220613,0,1811104,AF,
SHA,D,15,STORAGE,20220614,0,20220614,0,1808861,AF,
SHA,D,15,STORAGE,20220615,0,20220615,0,1807098,AF,
SHA,D,15,STORAGE,20220616,0,20220616,0,1805176,AF,
SHA,D,15,STORAGE,20220617,0,20220617,0,1801651,AF,
SHA,D,15,STORAGE,20220618,0,20220618,0,1803734,AF,
SHA,D,15,STORAGE,20220619,0,20220619,0,1799568,AF,
SHA,D,15,STORAGE,20220620,0,20220620,0,1797966,AF,
SHA,D,15,STORAGE,20220621,0,20220621,0,1794291,AF,
SHA,D,15,STORAGE,20220622,0,20220622,0,1795724,AF,
SHA,D,15,STORAGE,20220623,0,20220623,0,1791106,AF,
SHA,D,15,STORAGE,20220624,0,20220624,0,1790469,AF,
SHA,D,15,STORAGE,20220625,0,20220625,0,1789195,AF,
SHA,D,15,STORAGE,20220626,0,20220626,0,1784418,AF,
SHA,D,15,STORAGE,20220627,0,20220627,0,1785055,AF,
SHA,D,15,STORAGE,20220628,0,20220628,0,1778694,AF,
SHA,D,15,STORAGE,20220629,0,20220629,0,1775688,AF,
SHA,D,15,STORAGE,20220630,0,20220630,0,1777112,AF,
SHA,D,15,STORAGE,20220701,0,20220701,0,1774897,AF,
SHA,D,15,STORAGE,20220702,0,20220702,0,1772049,AF,
SHA,D,15,STORAGE,20220703,0,20220703,0,1768726,AF,
SHA,D,15,STORAGE,20220704,0,20220704,0,1765245,AF,
SHA,D,15,STORAGE,20220705,0,20220705,0,1762407,AF,
SHA,D,15,STORAGE,20220706,0,20220706,0,1760363,AF,
SHA,D,15,STORAGE,20220707,0,20220707,0,1758476,AF,
SHA,D,15,STORAGE,20220708,0,20220708,0,1755330,AF,
SHA,D,15,STORAGE,20220709,0,20220709,0,1750613,AF,
SHA,D,15,STORAGE,20220710,0,20220710,0,1747317,AF,
SHA,D,15,STORAGE,20220711,0,20220711,0,1742629,AF,
SHA,D,15,STORAGE,20220712,0,20220712,0,1740129,AF,
SHA,D,15,STORAGE,20220713,0,20220713,0,1738098,AF,
SHA,D,15,STORAGE,20220714,0,20220714,0,1736223,AF,
SHA,D,15,STORAGE,20220715,0,20220715,0,1733254,AF,
SHA,D,15,STORAGE,20220716,0,20220716,0,1729679,AF,
SHA,D,15,STORAGE,20220717,0,20220717,0,1724399,AF,
SHA,D,15,STORAGE,20220718,0,20220718,0,1723312,AF,
SHA,D,15,STORAGE,20220719,0,20220719,0,1722225,AF,
SHA,D,15,STORAGE,20220720,0,20220720,0,1720361,AF,
SHA,D,15,STORAGE,20220721,0,20220721,0,1716167,AF,
SHA,D,15,STORAGE,20220722,0,20220722,0,1713370,AF,
SHA,D,15,STORAGE,20220723,0,20220723,0,1709639,AF,
SHA,D,15,STORAGE,20220724,0,20220724,0,1705599,AF,
SHA,D,15,STORAGE,20220725,0,20220725,0,1702956,AF,
SHA,D,15,STORAGE,20220726,0,20220726,0,1700014,AF,
SHA,D,15,STORAGE,20220727,0,20220727,0,1697080,AF,
SHA,D,15,STORAGE,20220728,0,20220728,0,1694146,AF,
SHA,D,15,STORAGE,20220729,0,20220729,0,1689822,AF,
SHA,D,15,STORAGE,20220730,0,20220730,0,1686117,AF,
SHA,D,15,STORAGE,20220731,0,20220731,0,1683201,AF,
SHA,D,15,STORAGE,20220801,0,20220801,0,1681053,AF,
SHA,D,15,STORAGE,20220802,0,20220802,0,1677216,AF,
SHA,D,15,STORAGE,20220803,0,20220803,0,1673534,AF,
SHA,D,15,STORAGE,20220804,0,20220804,0,1668943,AF,
SHA,D,15,STORAGE,20220805,0,20220805,0,1668028,AF,
SHA,D,15,STORAGE,20220806,0,20220806,0,1665284,AF,
SHA,D,15,STORAGE,20220807,0,20220807,0,1661472,AF,
SHA,D,15,STORAGE,20220808,0,20220808,0,1659032,AF,
SHA,D,15,STORAGE,20220809,0,20220809,0,1655983,AF,
SHA,D,15,STORAGE,20220810,0,20220810,0,1652345,AF,
SHA,D,15,STORAGE,20220811,0,20220811,0,1649770,AF,
SHA,D,15,STORAGE,20220812,0,20220812,0,1646286,AF,
SHA,D,15,STORAGE,20220813,0,20220813,0,1642498,AF,
SHA,D,15,STORAGE,20220814,0,20220814,0,1637970,AF,
SHA,D,15,STORAGE,20220815,0,20220815,0,1634810,AF,
SHA,D,15,STORAGE,20220816,0,20220816,0,1632401,AF,
SHA,D,15,STORAGE,20220817,0,20220817,0,1629542,AF,
SHA,D,15,STORAGE,20220818,0,20220818,0,1627284,AF,
SHA,D,15,STORAGE,20220819,0,20220819,0,1624132,AF,
SHA,D,15,STORAGE,20220820,0,20220820,0,1620992,AF,
SHA,D,15,STORAGE,20220821,0,20220821,0,1617851,AF,
SHA,D,15,STORAGE,20220822,0,20220822,0,1613215,AF,
SHA,D,15,STORAGE,20220823,0,20220823,0,1609186,AF,
SHA,D,15,STORAGE,20220824,0,20220824,0,1607403,AF,
SHA,D,15,STORAGE,20220825,0,20220825,0,1606809,AF,
SHA,D,15,STORAGE,20220826,0,20220826,0,1605026,AF,
SHA,D,15,STORAGE,20220827,0,20220827,0,1600271,AF,
SHA,D,15,STORAGE,20220828,0,20220828,0,1596259,AF,
SHA,D,15,STORAGE,20220829,0,20220829,0,1594189,AF,
SHA,D,15,STORAGE,20220830,0,20220830,0,1592122,AF,
SHA,D,15,STORAGE,20220831,0,20220831,0,1590203,AF,
SHA,D,15,STORAGE,20220901,0,20220901,0,1585627,AF,
SHA,D,15,STORAGE,20220902,0,20220902,0,1582232,AF,
SHA,D,15,STORAGE,20220903,0,20220903,0,1578997,AF,
SHA,D,15,STORAGE,20220904,0,20220904,0,1576064,AF,
SHA,D,15,STORAGE,20220905,0,20220905,0,1571811,AF,
SHA,D,15,STORAGE,20220906,0,20220906,0,1566092,AF,
SHA,D,15,STORAGE,20220907,0,20220907,0,1565218,AF,
SHA,D,15,STORAGE,20220908,0,20220908,0,1563324,AF,
SHA,D,15,STORAGE,20220909,0,20220909,0,1559390,AF,
SHA,D,15,STORAGE,20220910,0,20220910,0,1556767,AF,
SHA,D,15,STORAGE,20220911,0,20220911,0,1553124,AF,
SHA,D,15,STORAGE,20220912,0,20220912,0,1549930,AF,
SHA,D,15,STORAGE,20220913,0,20220913,0,1549785,AF,
SHA,D,15,STORAGE,20220914,0,20220914,0,1546312,AF,
SHA,D,15,STORAGE,20220915,0,20220915,0,1542114,AF,
SHA,D,15,STORAGE,20220916,0,20220916,0,1538640,AF,
SHA,D,15,STORAGE,20220917,0,20220917,0,1536762,AF,
SHA,D,15,STORAGE,20220918,0,20220918,0,1534173,AF,
SHA,D,15,STORAGE,20220919,0,20220919,0,1532448,AF,
SHA,D,15,STORAGE,20220920,0,20220920,0,1530147,AF,
SHA,D,15,STORAGE,20220921,0,20220921,0,1526983,AF,
SHA,D,15,STORAGE,20220922,0,20220922,0,1524251,AF,
SHA,D,15,STORAGE,20220923,0,20220923,0,1520813,AF,
SHA,D,15,STORAGE,20220924,0,20220924,0,1521242,AF,
SHA,D,15,STORAGE,20220925,0,20220925,0,1520385,AF,
SHA,D,15,STORAGE,20220926,0,20220926,0,1518528,AF,
SHA,D,15,STORAGE,20220927,0,20220927,0,1518385,AF,
SHA,D,15,STORAGE,20220928,0,20220928,0,1517813,AF,
SHA,D,15,STORAGE,20220929,0,20220929,0,1515671,AF,
SHA,D,15,STORAGE,20220930,0,20220930,0,1515099,AF,
SHA,D,15,STORAGE,20221001,0,20221001,0,1512814,AF,
SHA,D,15,STORAGE,20221002,0,20221002,0,1509099,AF,
SHA,D,15,STORAGE,20221003,0,20221003,0,1507676,AF,
SHA,D,15,STORAGE,20221004,0,20221004,0,1505406,AF,
SHA,D,15,STORAGE,20221005,0,20221005,0,1499729,AF,
SHA,D,15,STORAGE,20221006,0,20221006,0,1495755,AF,
SHA,D,15,STORAGE,20221007,0,20221007,0,1491094,AF,
SHA,D,15,STORAGE,20221008,0,20221008,0,1487288,AF,
SHA,D,15,STORAGE,20221009,0,20221009,0,1483623,AF,
SHA,D,15,STORAGE,20221010,0,20221010,0,1479540,AF,
SHA,D,15,STORAGE,20221011,0,20221011,0,1477859,AF,
SHA,D,15,STORAGE,20221012,0,20221012,0,1472817,AF,
SHA,D,15,STORAGE,20221013,0,20221013,0,1469736,AF,
SHA,D,15,STORAGE,20221014,0,20221014,0,1465957,AF,
SHA,D,15,STORAGE,20221015,0,20221015,0,1461923,AF,
SHA,D,15,STORAGE,20221016,0,20221016,0,1457888,AF,
SHA,D,15,STORAGE,20221017,0,20221017,0,1455663,AF,
